ID	カード名	作成者	ステータス	種類	属性	ATC	DEF	レアリティ	デバフ効果（エフェクトのみ）	カード説明文（１００文字）	フィードバック
C247	双剣使い・ハク	佐怒賀		キャラクター	木	125	125	N		不安定な電子信号を双剣に流し込む未熟な職人。加速装置の暴走に振り回されながらも、アナログな歯車の噛み合わせを微調整する。未完成な武器と共に、静かな秘密基地の隅で、自分だけの正解を必死に手探りしている。	OKです。
C248	騎槍・ジャック	佐怒賀		キャラクター	金	125	125	N		高圧蒸気の力で破壊力を高める槍術の未熟な使い手。接敵時のタイミング制御に課題を残すが、一撃の重さは目を見張るものがある。センサーが捉えた座標へ正確に突き出すため、彼は今日も駆動系の調整に没頭する。	OKです。
C249	岩砕学者・ガト	佐怒賀		キャラクター	土	125	125	N		地層に眠る旧世代の回路を掘り起こす見習い職人。スチーム機関の熱気に耐えながら、硬い岩石を力任せに粉砕しては、希少な素材を選別する。土埃とオイルの匂いに包まれ、基地の土台を支えるために槌を振り下ろす。	OKです。
C250	破光槌・レン	佐怒賀		キャラクター	光	125	125	N		巨大な特殊合金の槌を振るう、寡黙な見習い鍛冶職人。打撃の瞬間に放たれる過剰な光圧は、対象の装甲を物理的に粉砕するだけでなく、内部の電脳回路をも等しく焼き尽くす。未熟ゆえの出力制御不能が、皮肉にも最強の閃光を生む。	OKです。
C251	ボルト拾い	佐怒賀		キャラクター	闇	125	125	N		暗い床下を這い回り、職人が落とした部品を集める幼い魔物。小さな手で拾い上げたボルトを、持ち主の足元へ静かに置いていく。蒸気とノイズに紛れて働く彼らの奉仕に、気づく者は少ない。	OKです。
C252	火喰いのテイル	佐怒賀		キャラクター	火	125	125	N		断線した動力ケーブルを尻尾のように引き摺る幼体機械。漏電を吸い込み成長するが、満腹になると高熱の蒸気を吹き出し、廊下をサウナに変えて職員を困らせる。一方で、その熱は凍結したメインサーバーを溶かし、システムダウンの危機を救うこともある。	OKです。
C253	氷結のソリッド	佐怒賀		キャラクター	水	125	125	N		精密な配管の隙間に入り込み、熱暴走した基板を冷やす健気な幼体。凍った体で熱を吸い取り、蒸気機関の爆発を未然に防いでくれる。一生懸命に冷気を放ち、静かに職員の作業を支える小さな守護者だ。	OKです。
C254	充電ボットの実	佐怒賀		キャラクター	木	125	125	N		ケーブル状の枝に実る幼い機械モンスター。電気が切れた端末を見つけると、自ら近寄って充電してくれる。一生懸命に放電を繰り返す健気な姿は、忙しく働くアジトの職員たちにとって静かな癒やしとなっている。	OKです。
C255	磁気嵐の暴君	佐怒賀		キャラクター	金	125	125	N		強力な磁石の体を持つ幼い魔物。周囲のネジや工具をうっかり吸い寄せてしまう。本人は手伝うつもりだが、大事な部品をくっつけて職員を困らせる。未熟な磁力は、時折システムのノイズを消し去る助けにもなる。	OKです。
C256	岩盤破・オル	佐怒賀		キャラクター	土	125	125	N		硬い岩盤を粉砕するために、重火器を改造し続ける見習い職人。サイバー装甲の隙間を狙う精密射撃はまだできないが、広範囲を土砂ごと吹き飛ばす威力は本物。泥にまみれた防護服が、日々の過酷な修練を物語っている。	OKです。
C257	静電界・エム	佐怒賀		キャラクター	光	125	125	N		電磁バリアを展開してアジトを守る未熟な職人。飛んでくる弾丸の軌道を磁力で強引に曲げ、味方への直撃を防ぐ。出力の安定にはまだ苦労しているが、放たれる光の壁は、襲撃者にとって極めて厄介な障害となる。	OKです。
C258	ハッカー・キイチ	佐怒賀		キャラクター	闇	125	125	N		古い端子を磨き、アジトのメインフレームに潜り込む見習い。未完成のハッキングコードを走らせ、監視カメラの視界をジャックする。物理的な鍵を開けるより、電子の海から機密を釣り上げる手応えを優先している。	OKです。
C259	油炎防衛官・ロク	佐怒賀		キャラクター	火	125	125	N		高熱の油と火種を操り、通路を封鎖する防衛部門の見習い。デジタル信号が途切れた闇の中で、燃焼する油の熱量だけを頼りに敵を迎え撃つ。経験不足で未熟な槍捌きだが、その一突きはアジトを守る熱い意志を宿している。	OKです。
C260	水鏡・ミミ	佐怒賀		キャラクター	水	125	125	N		薄い水膜を空中に張り、偽の景色を映し出す防衛職人の見習い。敵が幻に銃を撃つ隙に、背後のシステムを強制停止させる。屈折率の計算ミスで映像が歪むこともあるが、静かに侵入者を情報の海へとはめ込み、翻弄する。	OKです。
C261	バイオブースタ	佐怒賀		キャラクター	木	125	125	N		歯車と蔦が混ざりあった不思議な幼体。機械に繋がると、プログラムに植物のような成長力を与えて、勝手に進化を助けてくれる。小さな体で秘密基地のシステムをどんどん新しく変えていく、頼もしい魔物。	OKです。
C262	鋼の拒絶者	佐怒賀		キャラクター	金	125	125	N		ハッチに擬態する幼い防壁ロボ。未熟なAIが認証コードを勝手に書き換え、職員を部屋から締め出す。小さな真鍮の体で通路を塞ぎ、蒸気を吹き出しながら扉を離さない。その頑固な重圧は、誰の言葉も受け付けない。	OKです。
C263	炭素吸着の実	佐怒賀		キャラクター	土	125	125	N		排煙を食べて育つ植物モンスター。空気の汚れを吸収するが、限界がくると激しく破裂する。周囲に黒い粉をまき散らすため、掃除担当をいつも困らせている。役に立つようで手が焼ける厄介な幼体。	OKです。
C264	重光ペンギン	佐怒賀		キャラクター	光	125	125	N		質量を持つ光を手から排出する鳥型の幼体。通路に粘着性の光を塗り広げ、職員のブーツを吸着して歩行を邪魔する。掃除しようと触れると、重光ペンギンはさらに強く発光し、眩い光で作業者の視界を赤く染めて抵抗する。	OKです。
C265	パイプクラッシャー	佐怒賀		キャラクター	闇	125	125	N		蒸気パイプを逆走し、内側から配管を壊して回る幼い魔物。不意に吹き出す熱い蒸気で、職人たちの邪魔をしては喜ぶ。逃げ惑う人々の影を捕らえて自分の皮膚に取り込み、闇に紛れてその姿をどんどん大きくしていく。	OKです。
C266	炭火槍・ロブ	佐怒賀		キャラクター	火	125	125	N		先端に高熱の炭を仕込んだ槍を操る見習い。刺突の衝撃で火種を植え付ける戦法をとる。炭の燃焼時間を読み違え、戦闘中にただの鉄棒となることも多いが、火が灯る瞬間の熱量だけは誰にも負けない。	OKです。
C267	散水者・ベル	佐怒賀		キャラクター	水	125	125	N		天井の蒸気バルブから冷却水を噴き出し、周囲を濡らす装置を遠隔で作動させる見習い。濡れた床に電流を流し、敵の動きを止めるための調整中。無機質な瞳で導電率を計測しながら、今日も静かに基地内の配管をいじり回している。	OKです。
C268	鞭使い・リナ	佐怒賀		キャラクター	木	125	125	N		電流を帯びた木製と剛鉄の鞭を振るい、遠くから電子ロックを解く練習中。けれど、狙った場所以外を叩くことが多く、いつも「リナ」の周りでは配管が壊れて蒸気が噴き出している。まだ未熟だが、その一撃は確実に破壊力を増している。	OKです。
C269	両刃斧使い・ガナ	佐怒賀		キャラクター	金	125	125	N		二つの刃を使い分け、アジトの外壁に巣食う樹木を根こそぎ解体する見習い職人。機械の隙間に根を張る植物を嫌い、日々の鍛錬で得た重厚な斧の一振りで、配管の安全と動力源の静寂を物理的に確保し続けている。	OKです。
C270	崩落工兵・ルレン	佐怒賀		キャラクター	土	125	125	N		地下の空洞を網の目状に把握する見習い。踏み込めば即座に足元が抜ける地表の罠を仕掛け、侵入者を砂の底へ沈める。地層の微かな響きを聞き分け、今日もアジトの秘密通路を静かに掘り進めている。	OKです。
C271	論理の彫刻師	佐怒賀		キャラクター	光	125	125	N		指先から放つ鋭いレーザーで、真鍮の歯車に複雑な回路を刻み込むアンドロイド。彫刻師が施す光の紋様は、古びた機械に新たな命を吹き込み、秘密基地の演算速度を劇的に高める。その正確な仕事は、静かな秩序を築く。	OKです。
C272	熱を奪う幼魔	佐怒賀		キャラクター	闇	125	125	N		オーバーヒートした基板に張り付き、致死的な高熱を吸い取る幼体。作業を助ける献身的な性質を持つが、触れた者の体温まで等しく奪い去る。赤黒く変色した体躯は、二度と消えない凍傷を職人の魂に刻みつける。	OKです。
